Tiempo_s,Tiempo_ms,Resistencia_Ohm
0.02,20.0,364290.4948362264
0.0201,20.1,363261.71187707904
0.020200000000000003,20.200000000000003,362229.97982036404
0.020300000000000002,20.3,361195.27619680436
0.0204,20.400000000000002,360157.578030769
0.0205,20.5,359116.8618405704
0.0206,20.6,358073.1036383009
0.0207,20.7,357026.27892921073
0.020800000000000003,20.800000000000004,355976.36271062476
0.020900000000000002,20.900000000000002,354923.32947039854
0.021,21.0,353867.153184911
0.0211,21.1,352807.8073165948
0.0212,21.2,351745.2648110012
0.0213,21.3,350679.4980933983
0.021400000000000002,21.400000000000002,349610.4790649002
0.021500000000000002,21.5,348538.179098126
0.0216,21.6,347462.5690323844
0.0217,21.7,346383.6191683816
0.0218,21.8,345301.2992624498
0.0219,21.9,344215.5785202914
0.022000000000000002,22.000000000000004,343126.42559023504
0.0221,22.1,342033.8085559998
0.0222,22.2,340937.69492896093
0.0223,22.3,339838.05163991277
0.0224,22.4,338734.8450303226
0.022500000000000003,22.500000000000004,337628.040843068
0.022600000000000002,22.6,336517.6042126514
0.0227,22.700000000000003,335403.49965488416
0.0228,22.8,334285.6910560306
0.0229,22.9,333164.1416614045
0.023,23.0,332038.8140634065
0.023100000000000002,23.1,330909.6701889942
0.023200000000000002,23.200000000000003,329776.6712865714
0.0233,23.3,328639.77791228605
0.0234,23.400000000000002,327498.949915723
0.0235,23.5,326354.146424979
0.0236,23.599999999999998,325205.3258311033
0.023700000000000002,23.700000000000003,324052.4457718908
0.0238,23.8,322895.4631150085
0.0239,23.900000000000002,321734.33394043887
0.024,24.0,320569.0135222215
0.0241,24.1,319399.4563094714
0.024200000000000003,24.200000000000003,318225.61590665486
0.024300000000000002,24.3,317047.4450530978
0.0244,24.400000000000002,315864.895601704
0.0245,24.5,314677.9184968583
0.0246,24.6,313486.4637514851
0.0247,24.7,312290.4804232366
0.024800000000000003,24.800000000000004,311089.91658977844
0.024900000000000002,24.900000000000002,309884.71932314086
0.025,25.0,308674.8346631018
0.0251,25.1,307460.20758956554
0.0252,25.2,306240.7819938979
0.0253,25.3,305016.5006491795
0.025400000000000002,25.400000000000002,303787.3051793314
0.025500000000000002,25.500000000000004,302553.1360270703
0.0256,25.6,301313.9324206441
0.0257,25.7,300069.6323392966
0.0258,25.8,298820.17247740837
0.025900000000000003,25.900000000000002,297565.48820725665
0.026000000000000002,26.000000000000004,296305.5135403332
0.0261,26.1,295040.1810871569
0.0262,26.200000000000003,293769.4220155133
0.0263,26.3,292493.1660070496
0.0264,26.4,291211.34121214814
0.026500000000000003,26.500000000000004,289923.87420299905
0.026600000000000002,26.6,288630.68992478645
0.0267,26.700000000000003,287331.71164489683
0.0268,26.8,286026.86090005504
0.0269,26.9,284716.0574412848
0.027,27.0,283399.21917658666
0.027100000000000003,27.1,282076.2621112178
0.027200000000000002,27.200000000000003,280747.1002854523
0.0273,27.3,279411.6457096932
0.0274,27.400000000000002,278069.8082967961
0.0275,27.5,276721.4957914617
0.027600000000000003,27.6,275366.6136965385
0.027700000000000002,27.700000000000003,274005.06519607076
0.027800000000000002,27.8,272636.7510749168
0.0279,27.900000000000002,271261.56963474717
0.028,28.0,269879.4166062235
0.0281,28.1,268490.1850571449
0.028200000000000003,28.200000000000003,267093.76529633167
0.028300000000000002,28.3,265690.04477300454
0.0284,28.400000000000002,264278.9079713981
0.0285,28.5,262860.2363003299
0.0286,28.6,261433.90797742753
0.0287,28.7,259999.79790769485
0.028800000000000003,28.800000000000004,258557.77755607484
0.028900000000000002,28.900000000000002,257107.71481364316
0.029,29.0,255649.47385703961
0.0291,29.1,254182.91500071407
0.0292,29.2,252707.89454153433
0.029300000000000003,29.300000000000004,251224.26459526698
0.029400000000000003,29.400000000000002,249731.87292440663
0.029500000000000002,29.500000000000004,248230.5627567874
0.0296,29.6,246720.17259436674
0.0297,29.7,245200.53601152266
0.0298,29.8,243671.48144215427
0.029900000000000003,29.900000000000002,242132.8319548157
0.030000000000000002,30.000000000000004,240584.40501505247
0.030100000000000002,30.1,239026.01223403847
0.0302,30.200000000000003,237457.45910253713
0.0303,30.3,235878.54470912548
0.0304,30.4,234289.06144153024
0.030500000000000003,30.500000000000004,232688.79466982186
0.030600000000000002,30.6,231077.52241010248
0.0307,30.700000000000003,229455.01496720104
0.0308,30.8,227821.0345547521
0.0309,30.900000000000002,226175.33489088592
0.031,31.0,224517.6607675905
0.031100000000000003,31.1,222847.7475916211
0.031200000000000002,31.200000000000003,221165.32089462943
0.0313,31.3,219470.09580995454
0.031400000000000004,31.400000000000006,217761.77651326568
0.0315,31.5,216040.0556239615
0.0316,31.6,214304.61356391595
0.0317,31.7,212555.11786980386
0.0318,31.8,210791.22245484483
0.031900000000000005,31.900000000000006,209012.56681535603
0.032,32.0,207218.7751770034
0.032100000000000004,32.1,205409.45557507657
0.0322,32.2,203584.1988624744
0.0323,32.300000000000004,201742.57763836687
0.0324,32.4,199884.1450896837
0.0325,32.5,198008.43373665313
0.032600000000000004,32.6,196114.9540725595
0.0327,32.7,194203.19308669
0.0328,32.800000000000004,192272.61265806796
0.0329,32.9,190322.64780600363
0.033,33.0,188352.70478169195
0.033100000000000004,33.1,186362.15898302183
0.0332,33.2,184350.35267237492
0.0333,33.300000000000004,182316.592474442
0.0334,33.4,180260.1466278939
0.0335,33.5,178180.24196104298
0.033600000000000005,33.6,176076.06055731775
0.0337,33.7,173946.73607133707
0.033800000000000004,33.800000000000004,171791.34965047144
0.0339,33.9,169608.92540984545
0.034,34.0,167398.42540056372
0.0341,34.1,165158.7440012751
0.0342,34.2,162888.70165171378
0.034300000000000004,34.300000000000004,160587.03783318435
0.0344,34.4,158252.40318460492
0.0345,34.5,155883.35062308545
0.0346,34.6,153478.32531433986
0.0347,34.7,151035.65330954755
0.034800000000000005,34.800000000000004,148553.52863038302
0.0349,34.9,146029.99854125638
0.035,35.0,143462.94669536612
0.0351,35.1,140850.07377636465
0.0352,35.2,138188.8751769198
0.035300000000000005,35.300000000000004,135476.61515480437
0.0354,35.4,132710.2967805386
0.035500000000000004,35.50000000000001,129886.6268302798
0.0356,35.6,127001.97457318607
0.0357,35.7,124052.32313975497
0.0358,35.8,121033.21181736058
0.0359,35.9,117939.66717471973
0.036000000000000004,36.00000000000001,114766.12033110944
0.0361,36.1,111506.30690630883
0.0362,36.2,108153.14513838904
0.0363,36.3,104698.58622997974
0.0364,36.4,101133.42901998838
0.036500000000000005,36.50000000000001,97447.08833923956
0.0366,36.6,93627.30253507651
0.0367,36.7,89659.7600865394
0.0368,36.8,85527.61710601448
0.0369,36.900000000000006,81210.86543552061
0.037000000000000005,37.00000000000001,76685.49269820303
0.0371,37.1,71922.34719015667
0.037200000000000004,37.2,66885.57520189644
0.0373,37.3,61530.42430745844
0.0374,37.400000000000006,55800.08134980284
0.0375,37.5,49620.99623781006
0.0376,37.6,42895.74882177161
0.037700000000000004,37.7,35491.774576539654
0.0378,37.8,27222.817693663746
0.0379,37.900000000000006,17817.146748997493
0.038,38.0,6862.362412217879
0.0381,38.1,100.0
0.038200000000000005,38.2,100.0
0.0383,38.3,100.0
0.038400000000000004,38.400000000000006,100.0
0.0385,38.5,100.0
0.0386,38.6,100.0
0.038700000000000005,38.7,100.0
0.0388,38.800000000000004,100.0
0.038900000000000004,38.900000000000006,100.0
0.039,39.0,100.0
0.0391,39.1,100.0
0.0392,39.199999999999996,100.0
0.0393,39.300000000000004,100.0
0.039400000000000004,39.400000000000006,100.0
0.0395,39.5,100.0
0.0396,39.6,100.0
0.0397,39.699999999999996,100.0
0.0398,39.800000000000004,100.0
0.039900000000000005,39.900000000000006,100.0
0.04,40.0,100.0
0.040100000000000004,40.1,100.0
0.0402,40.2,100.0
0.0403,40.300000000000004,100.0
0.040400000000000005,40.400000000000006,100.0
0.0405,40.5,100.0
0.040600000000000004,40.6,100.0
0.0407,40.7,100.0
0.0408,40.800000000000004,100.0
0.0409,40.9,100.0
0.041,41.0,100.0
0.041100000000000005,41.1,100.0
0.0412,41.2,100.0
0.0413,41.300000000000004,100.0
0.0414,41.4,100.0
0.0415,41.5,100.0
0.041600000000000005,41.60000000000001,100.0
0.0417,41.7,100.0
0.041800000000000004,41.800000000000004,100.0
0.0419,41.9,100.0
0.042,42.0,100.0
0.042100000000000005,42.10000000000001,100.0
0.0422,42.2,100.0
0.042300000000000004,42.300000000000004,100.0
0.0424,42.4,100.0
0.0425,42.5,100.0
0.0426,42.6,100.0
0.0427,42.7,100.0
0.042800000000000005,42.800000000000004,100.0
0.0429,42.9,100.0
0.043000000000000003,43.0,100.0
0.0431,43.1,100.0
0.0432,43.2,100.0
0.043300000000000005,43.300000000000004,100.0
0.0434,43.4,100.0
0.043500000000000004,43.50000000000001,100.0
0.0436,43.6,100.0
0.0437,43.7,100.0
0.0438,43.8,100.0
0.0439,43.9,100.0
0.044000000000000004,44.00000000000001,100.0
0.0441,44.1,100.0
0.0442,44.2,100.0
0.0443,44.3,100.0
0.0444,44.4,100.0
0.044500000000000005,44.50000000000001,100.0
0.0446,44.6,100.0
0.044700000000000004,44.7,100.0
0.0448,44.8,100.0
0.0449,44.900000000000006,100.0
0.045000000000000005,45.00000000000001,100.0
0.0451,45.1,100.0
0.045200000000000004,45.2,100.0
0.0453,45.3,100.0
0.0454,45.400000000000006,100.0
0.0455,45.5,100.0
0.0456,45.6,100.0
0.045700000000000005,45.7,100.0
0.0458,45.8,100.0
0.0459,45.900000000000006,100.0
0.046,46.0,100.0
0.0461,46.1,100.0
0.046200000000000005,46.2,100.0
0.0463,46.300000000000004,100.0
0.046400000000000004,46.400000000000006,100.0
0.0465,46.5,100.0
0.0466,46.6,100.0
0.046700000000000005,46.7,100.0
0.0468,46.800000000000004,100.0
0.046900000000000004,46.900000000000006,100.0
0.047,47.0,100.0
0.0471,47.1,100.0
0.0472,47.199999999999996,100.0
0.0473,47.300000000000004,100.0
0.047400000000000005,47.400000000000006,100.0
0.0475,47.5,100.0
0.0476,47.6,100.0
0.0477,47.7,100.0
0.0478,47.800000000000004,100.0
0.047900000000000005,47.900000000000006,100.0
0.048,48.0,100.0
0.048100000000000004,48.1,100.0
0.0482,48.2,100.0
0.0483,48.300000000000004,100.0
0.048400000000000006,48.400000000000006,100.0
0.0485,48.5,100.0
0.048600000000000004,48.6,100.0
0.0487,48.7,100.0
0.0488,48.800000000000004,100.0
0.0489,48.9,100.0
0.049,49.0,100.0
0.049100000000000005,49.1,100.0
0.0492,49.2,100.0
0.049300000000000004,49.300000000000004,100.0
0.0494,49.4,100.0
0.0495,49.5,100.0
0.049600000000000005,49.60000000000001,100.0
0.0497,49.7,100.0
0.049800000000000004,49.800000000000004,100.0
0.0499,49.9,100.0
0.05,50.0,100.0
0.050100000000000006,50.10000000000001,100.0
0.0502,50.2,100.0
0.050300000000000004,50.300000000000004,100.0
0.0504,50.4,100.0
0.0505,50.5,100.0
0.0506,50.6,100.0
0.0507,50.7,100.0
0.050800000000000005,50.800000000000004,100.0
0.0509,50.9,100.0
0.051000000000000004,51.00000000000001,100.0
0.0511,51.1,100.0
0.0512,51.2,100.0
0.051300000000000005,51.300000000000004,100.0
0.0514,51.4,100.0
0.051500000000000004,51.50000000000001,100.0
0.0516,51.6,100.0
0.0517,51.7,100.0
0.051800000000000006,51.800000000000004,100.0
0.0519,51.9,100.0
0.052000000000000005,52.00000000000001,100.0
0.0521,52.1,100.0
0.0522,52.2,100.0
0.0523,52.3,100.0
0.0524,52.400000000000006,100.0
0.052500000000000005,52.50000000000001,100.0
0.0526,52.6,100.0
0.052700000000000004,52.7,100.0
0.0528,52.8,100.0
0.0529,52.900000000000006,100.0
0.053000000000000005,53.00000000000001,100.0
0.0531,53.1,100.0
0.053200000000000004,53.2,100.0
0.0533,53.3,100.0
0.0534,53.400000000000006,100.0
0.053500000000000006,53.50000000000001,100.0
0.0536,53.6,100.0
0.053700000000000005,53.7,100.0
0.0538,53.8,100.0
0.0539,53.900000000000006,100.0
0.054,54.0,100.0
0.0541,54.1,100.0
0.054200000000000005,54.2,100.0
0.0543,54.300000000000004,100.0
0.054400000000000004,54.400000000000006,100.0
0.0545,54.5,100.0
0.0546,54.6,100.0
0.054700000000000006,54.7,100.0
0.0548,54.800000000000004,100.0
0.054900000000000004,54.900000000000006,100.0
0.055,55.0,100.0
0.0551,55.1,100.0
0.055200000000000006,55.2,100.0
0.0553,55.300000000000004,100.0
0.055400000000000005,55.400000000000006,100.0
0.0555,55.5,100.0
0.055600000000000004,55.6,100.0
0.0557,55.7,100.0
0.0558,55.800000000000004,100.0
0.055900000000000005,55.900000000000006,100.0
0.056,56.0,100.0
0.056100000000000004,56.1,100.0
0.0562,56.2,100.0
0.0563,56.300000000000004,100.0
0.056400000000000006,56.400000000000006,100.0
0.0565,56.5,100.0
0.056600000000000004,56.6,100.0
0.0567,56.7,100.0
0.0568,56.800000000000004,100.0
0.056900000000000006,56.900000000000006,100.0
0.057,57.0,100.0
0.057100000000000005,57.1,100.0
0.0572,57.2,100.0
0.057300000000000004,57.300000000000004,100.0
0.0574,57.4,100.0
0.0575,57.5,100.0
0.057600000000000005,57.60000000000001,100.0
0.0577,57.7,100.0
0.057800000000000004,57.800000000000004,100.0
0.0579,57.9,100.0
0.058,58.0,100.0
0.058100000000000006,58.10000000000001,100.0
0.0582,58.2,100.0
0.058300000000000005,58.300000000000004,100.0
0.0584,58.4,100.0
0.0585,58.5,100.0
0.058600000000000006,58.60000000000001,100.0
0.0587,58.7,100.0
0.058800000000000005,58.800000000000004,100.0
0.0589,58.9,100.0
0.059000000000000004,59.00000000000001,100.0
0.0591,59.1,100.0
0.0592,59.2,100.0
0.059300000000000005,59.300000000000004,100.0
0.0594,59.4,100.0
0.059500000000000004,59.50000000000001,100.0
0.0596,59.6,100.0
0.0597,59.7,100.0
0.059800000000000006,59.800000000000004,100.0
0.0599,59.9,100.0
0.060000000000000005,60.00000000000001,100.0
0.0601,60.1,100.0
0.060200000000000004,60.2,100.0
0.0603,60.3,100.0
0.0604,60.400000000000006,100.0
0.060500000000000005,60.50000000000001,100.0
0.0606,60.6,100.0
0.060700000000000004,60.7,100.0
0.0608,60.8,100.0
0.0609,60.900000000000006,100.0
0.061000000000000006,61.00000000000001,100.0
0.0611,61.1,100.0
0.061200000000000004,61.2,100.0
0.0613,61.3,100.0
0.0614,61.400000000000006,100.0
0.061500000000000006,61.50000000000001,100.0
0.0616,61.6,100.0
0.061700000000000005,61.7,100.0
0.0618,61.800000000000004,100.0
0.061900000000000004,61.900000000000006,100.0
0.062,62.0,100.0
0.0621,62.1,100.0
0.062200000000000005,62.2,100.0
0.0623,62.300000000000004,100.0
0.062400000000000004,62.400000000000006,100.0
0.0625,62.5,100.0
0.0626,62.6,100.0
0.0627,62.7,100.0
0.06280000000000001,62.80000000000001,100.0
0.0629,62.9,100.0
0.063,63.0,100.0
0.0631,63.1,100.0
0.0632,63.2,100.0
0.06330000000000001,63.30000000000001,100.0
0.0634,63.4,100.0
0.0635,63.5,100.0
0.0636,63.6,100.0
0.0637,63.70000000000001,100.0
0.06380000000000001,63.80000000000001,100.0
0.0639,63.9,100.0
0.064,64.0,100.0
0.0641,64.10000000000001,100.0
0.06420000000000001,64.2,100.0
0.06430000000000001,64.30000000000001,100.0
0.0644,64.4,100.0
0.0645,64.5,100.0
0.0646,64.60000000000001,100.0
0.06470000000000001,64.7,100.0
0.0648,64.8,100.0
0.0649,64.9,100.0
0.065,65.0,100.0
0.0651,65.10000000000001,100.0
0.06520000000000001,65.2,100.0
0.0653,65.3,100.0
0.0654,65.4,100.0
0.0655,65.5,100.0
0.0656,65.60000000000001,100.0
0.06570000000000001,65.7,100.0
0.0658,65.8,100.0
0.0659,65.9,100.0
0.066,66.0,100.0
0.0661,66.10000000000001,100.0
0.06620000000000001,66.2,100.0
0.0663,66.3,100.0
0.0664,66.4,100.0
0.0665,66.5,100.0
0.0666,66.60000000000001,100.0
0.06670000000000001,66.7,100.0
0.0668,66.8,100.0
0.0669,66.9,100.0
0.067,67.0,100.0
0.0671,67.10000000000001,100.0
0.06720000000000001,67.2,100.0
0.0673,67.3,100.0
0.0674,67.4,100.0
0.0675,67.5,100.0
0.06760000000000001,67.60000000000001,100.0
0.06770000000000001,67.70000000000002,100.0
0.0678,67.8,100.0
0.0679,67.9,100.0
0.068,68.0,100.0
0.06810000000000001,68.10000000000001,100.0
0.0682,68.2,100.0
0.0683,68.3,100.0
0.0684,68.4,100.0
0.0685,68.5,100.0
0.06860000000000001,68.60000000000001,100.0
0.0687,68.7,100.0
0.0688,68.8,100.0
0.0689,68.9,100.0
0.069,69.0,100.0
0.06910000000000001,69.10000000000001,100.0
0.0692,69.2,100.0
0.0693,69.3,100.0
0.0694,69.4,100.0
0.0695,69.5,100.0
0.06960000000000001,69.60000000000001,100.0
0.0697,69.7,100.0
0.0698,69.8,100.0
0.0699,69.9,100.0
0.07,70.0,100.0
0.07010000000000001,70.10000000000001,100.0
0.0702,70.2,100.0
0.0703,70.3,100.0
0.0704,70.4,100.0
0.07050000000000001,70.5,100.0
0.07060000000000001,70.60000000000001,100.0
0.0707,70.7,100.0
0.0708,70.8,100.0
0.0709,70.9,100.0
0.07100000000000001,71.00000000000001,100.0
0.0711,71.1,100.0
0.0712,71.2,100.0
0.0713,71.3,100.0
0.0714,71.4,100.0
0.07150000000000001,71.50000000000001,100.0
0.0716,71.6,100.0
0.0717,71.7,100.0
0.0718,71.8,100.0
0.0719,71.9,100.0
0.07200000000000001,72.00000000000001,100.0
0.0721,72.1,100.0
0.0722,72.2,100.0
0.0723,72.3,100.0
0.0724,72.4,100.0
0.07250000000000001,72.50000000000001,100.0
0.0726,72.6,100.0
0.0727,72.7,100.0
0.0728,72.8,100.0
0.0729,72.9,100.0
0.07300000000000001,73.00000000000001,100.0
0.0731,73.1,100.0
0.0732,73.2,100.0
0.0733,73.3,100.0
0.0734,73.4,100.0
0.07350000000000001,73.50000000000001,100.0
0.0736,73.6,100.0
0.0737,73.7,100.0
0.0738,73.80000000000001,100.0
0.07390000000000001,73.9,100.0
0.07400000000000001,74.00000000000001,100.0
0.0741,74.1,100.0
0.0742,74.2,100.0
0.0743,74.30000000000001,100.0
0.07440000000000001,74.4,100.0
0.0745,74.5,100.0
0.0746,74.6,100.0
0.0747,74.7,100.0
0.0748,74.80000000000001,100.0
0.07490000000000001,74.9,100.0
0.075,75.0,100.0
0.0751,75.1,100.0
0.0752,75.2,100.0
0.0753,75.30000000000001,100.0
0.07540000000000001,75.4,100.0
0.0755,75.5,100.0
0.0756,75.6,100.0
0.0757,75.7,100.0
0.0758,75.80000000000001,100.0
0.07590000000000001,75.9,100.0
0.076,76.0,100.0
0.0761,76.1,100.0
0.0762,76.2,100.0
0.0763,76.30000000000001,100.0
0.07640000000000001,76.4,100.0
0.0765,76.5,100.0
0.0766,76.6,100.0
0.0767,76.7,100.0
0.07680000000000001,76.80000000000001,100.0
0.07690000000000001,76.9,100.0
0.077,77.0,100.0
0.0771,77.10000000000001,100.0
0.0772,77.2,100.0
0.07730000000000001,77.30000000000001,100.0
0.07740000000000001,77.4,100.0
0.0775,77.5,100.0
0.0776,77.60000000000001,100.0
0.0777,77.7,100.0
0.07780000000000001,77.80000000000001,100.0
0.0779,77.89999999999999,100.0
0.078,78.0,100.0
0.0781,78.10000000000001,100.0
0.0782,78.2,100.0
0.07830000000000001,78.30000000000001,100.0
0.0784,78.39999999999999,100.0
0.0785,78.5,100.0
0.0786,78.60000000000001,100.0
0.0787,78.7,100.0
0.07880000000000001,78.80000000000001,100.0
0.0789,78.89999999999999,100.0
0.079,79.0,100.0
0.0791,79.10000000000001,100.0
0.0792,79.2,100.0
0.07930000000000001,79.30000000000001,100.0
0.0794,79.39999999999999,100.0
0.0795,79.5,100.0
0.0796,79.60000000000001,100.0
0.07970000000000001,79.7,100.0
