t,Vin_sim,Vc_sim,Vout_sim
0.00255,-0.059633425395986046,-0.0009058170559817128,0.0
0.0026000000000000003,-0.05633122893278989,-0.001171315461694075,0.0
0.00265,-0.05302903246959376,-0.0014188244624108914,0.0
0.0027,-0.04972683600639761,-0.0016484810180874528,0.0
0.0027500000000000003,-0.04642463954320145,-0.0018604210459525472,0.0
0.0028,-0.043122443080005325,-0.0020547794284471207,0.0
0.00285,-0.03982024661680917,-0.002231690021102497,0.0
0.0029000000000000002,-0.03651805015361301,-0.0023912856603586193,0.0
0.00295,-0.03321585369041689,-0.0025336981713227663,0.0
0.003,-0.02991365722722073,-0.0026590583754692,0.0
0.00305,-0.026611460764024576,-0.0027674960982801947,0.0
0.0031000000000000003,-0.023309264300828414,-0.0028591401768288866,0.0
0.00315,-0.020007067837632286,-0.0029341184673044,0.0
0.0032,-0.01670487137443613,-0.002992557852479675,0.0
0.0032500000000000003,-0.013402674911239976,-0.0030345842491224444,0.0
0.0033,-0.010100478448043848,-0.0030603226153497866,0.0
0.00335,-0.006798281984847693,-0.003069896957926685,0.0
0.0034000000000000002,-0.0034960855216515374,-0.0030634303395090205,0.0
0.0034500000000000004,-0.00019388905845538207,-0.003041044885831423,0.0
0.0035,0.0031083074047407455,-0.003002861792840397,0.0
0.00355,0.006410503867936901,-0.002949001333773139,0.0
0.0036000000000000003,0.009712700331133056,-0.0028795828661824646,0.0
0.00365,0.013014896794329184,-0.00279472483890825,0.0
0.0037,0.01631709325752534,-0.0026945447989957967,0.0
0.0037500000000000003,0.019619289720721494,-0.0025791593985615264,0.0
0.0038,0.022921486183917622,-0.002448684401606403,0.0
0.00385,0.026223682647113777,-0.0023032346907774824,0.0
0.0039000000000000003,0.029525879110309933,-0.0021429242740779843,0.0
0.00395,0.19008869207350695,-0.0012074184361104108,0.0
0.004,0.14703606049457985,-0.0004872198203297837,0.0
0.00405,0.5470304160401482,0.0021617043410797412,0.0
0.0041,1.8095956334312429,0.010895708935087954,0.0
0.00415,2.045133547020772,0.020702183106362806,0.0
0.004200000000000001,2.002971411908155,0.03023011818725483,0.0
0.00425,0.45146216738553396,0.03218305109707452,0.0
0.0043,0.9422621673857579,0.03649442315404114,0.0
0.004350000000000001,1.4330621673861144,0.04314627869368345,0.0
0.0044,1.9238621673861336,0.0521207987546042,0.0
0.00445,2.4146621673859743,0.06340030003771242,0.0
0.0045000000000000005,2.8796084993310593,0.0768422161361678,0.0
0.00455,2.8949459993310613,0.09025595984524262,0.0
0.0046,2.9102834993310633,0.10364174565169679,0.0
0.0046500000000000005,2.925620999331066,0.11699978640932361,0.0
0.0047,2.940958499331068,0.13033029335138221,0.0
0.00475,2.9562959993310702,0.14363347610293528,0.0
0.0048000000000000004,2.9716334993310722,0.15690954269309274,0.0
0.00485,2.9789077240098503,0.17011970887411978,0.0
0.0049,2.983574897840204,0.18325186974120314,0.0
0.00495,2.9882420716705576,0.196306619177482,0.0
0.005,2.992909245500911,0.20928454654464473,0.0
0.005050000000000001,2.997576419331265,0.22218623671735255,0.0
0.0051,3.0022435931616185,0.23501227011740072,0.0
0.00515,3.006910766991972,0.24776322274762003,0.0
0.005200000000000001,3.0115779408223258,0.26043966622551984,0.0
0.00525,3.016245114652679,0.2730421678166753,0.0
0.0053,3.0209122884830326,0.28557129046786,0.0
0.005350000000000001,3.0255794623133863,0.2980275928399269,0.0
0.0054,3.03024663614374,0.31041162934043837,0.0
0.00545,3.0349138099740935,0.3227239501560481,0.0
0.0055000000000000005,3.039580983804447,0.3349651012846365,0.0
0.00555,3.044248157634801,0.3471356245672015,0.0
0.0056,3.0489153314651545,0.359236057719506,0.0
0.0056500000000000005,3.053582505295508,0.37126693436348523,0.0
0.0057,3.0582496791258613,0.38322878405841443,0.0
0.00575,3.196273821912504,0.39576699194961623,0.0
0.0058000000000000005,3.6870738219119223,0.41058304939711315,0.0
0.00585,4.02770989169637,0.4269334831040282,0.0
0.0059,4.038763945750426,0.44321288781935686,0.0
0.00595,4.049817999804482,0.45942180431293095,0.0
0.006,4.060872053858538,0.4755607692375025,0.0
0.006050000000000001,4.071926107912594,0.491630315160089,0.0
0.0061,4.08298016196665,0.5076309705930792,0.0
0.00615,4.127876735544145,0.5237269085721213,0.0
0.006200000000000001,4.618676735543619,0.5420736098000526,0.0
0.00625,4.964485651088724,0.5619528209589456,0.0
0.0063,4.9200916812394855,0.5814660133392202,0.0
0.006350000000000001,4.878309278211722,0.6006286020426851,0.0
0.0064,4.913965688468131,0.6198177186906908,0.0
0.00645,4.949622098724539,0.6390331613162409,0.0
0.006500000000000001,4.985278508980949,0.0,1.0
0.00655,5.018505353636482,0.02426743401178183,0.0
0.0066,5.025472985663739,0.048383803736167554,0.0
0.0066500000000000005,5.032440617690996,0.07235025928112644,0.0
0.0067,5.039408249718254,0.09616794199843287,0.0
0.00675,5.046375881745511,0.11983798455033047,0.0
0.0068000000000000005,5.053343513772768,0.1433615109756887,0.0
0.00685,5.060311145800026,0.16673963675565578,0.0
0.006900000000000001,5.0672787778272825,0.18997346887881175,0.0
0.0069500000000000004,5.07424640985454,0.21306410590582556,0.0
0.007,5.081214041881797,0.2360126380336198,0.0
0.007050000000000001,5.088181673909054,0.258820147159047,0.0
0.0071,5.095149305936312,0.28148770694208114,0.0
0.00715,5.102116937963569,0.30401638286852795,0.0
0.007200000000000001,5.109084569990826,0.326407232312258,0.0
0.00725,5.116052202018084,0.34866130459696576,0.0
0.0073,5.123019834045341,0.3707796410574585,0.0
0.007350000000000001,5.129987466072598,0.3927632751004787,0.0
0.0074,5.104348662890738,0.4144555609149225,0.0
0.00745,5.054973059882179,0.435743935211492,0.0
0.007500000000000001,5.005597456873619,0.456631473117099,0.0
0.00755,4.95622185386506,0.4771212263465833,0.0
0.0076,4.906846250856501,0.4972162233809576,0.0
0.0076500000000000005,4.857470647847941,0.5169194696442949,0.0
0.0077,4.808095044839382,0.5362339476792696,0.0
0.00775,4.758719441830823,0.5551626173213619,0.0
0.0078000000000000005,4.709343838822263,0.5737084158717362,0.0
0.007850000000000001,4.659968235813703,0.591874258268803,0.0
0.0079,4.610592632805144,0.6096630372584749,0.0
0.00795,4.561217029796585,0.627077623563126,0.0
0.008,4.511841426788026,0.6441208660492654,0.0
0.00805,4.462465823779467,0.0,1.0
0.0081,4.413090220770908,0.021339894684578857,0.0
0.008150000000000001,4.363714617762347,0.042278560734536216,0.0
0.0082,4.314339014753788,0.06281905285100717,0.0
0.00825,4.264963411745229,0.08296440247856374,0.0
0.0083,4.21558780873667,0.10271761798227574,0.0
0.00835,4.166212205728111,0.12208168482342348,0.0
0.008400000000000001,4.11683660271955,0.14105956573387268,0.0
0.008450000000000001,4.067460999710991,0.15965420088912197,0.0
0.0085,4.018085396702432,0.17786850808003268,0.0
0.00855,3.968709793693873,0.19570538288325146,0.0
0.0086,3.919334190685314,0.21316769883033515,0.0
0.00865,3.869958587676755,0.23025830757558818,0.0
0.008700000000000001,3.8205829846681945,0.24698003906262217,0.0
0.00875,3.7712073816596354,0.26333570168964743,0.0
0.0088,3.7218317786510764,0.2793280824735059,0.0
0.00885,3.6724561756425174,0.2949599472124555,0.0
0.0089,3.6230805726339583,0.3102340406477151,0.0
0.00895,3.5737049696253993,0.3251530866237792,0.0
0.009000000000000001,3.5243293666168385,0.3397197882475126,0.0
0.00905,3.4749537636082795,0.3539368280460336,0.0
0.0091,3.4255781605997204,0.3678068681233951,0.0
0.00915,3.3762025575911614,0.3813325503160729,0.0
0.0092,3.3268269545826024,0.3945164963472703,0.0
0.009250000000000001,3.277451351574042,0.4073613079800479,0.0
0.009300000000000001,3.228075748565483,0.41986956716928714,0.0
0.00935,3.178700145556924,0.4320438362124977,0.0
0.0094,3.1293245425483645,0.4438866578994761,0.0
0.00945,3.5779087854919522,0.45780848528341767,0.0
0.0095,4.068708785492017,0.473997628219675,0.0
0.009550000000000001,4.559508785491792,0.4924368248012102,0.0
0.009600000000000001,5.050308785492179,0.5131089445422357,0.0
0.00965,4.944597331420936,0.5331125025900677,0.0
0.0097,4.68870230921948,0.5517263627992199,0.0
0.00975,4.432807287018024,0.5689611054503575,0.0
0.0098,4.176912264816568,0.5848272302725784,0.0
0.009850000000000001,3.921017242615104,0.5993351570566819,0.0
0.0099,3.6651222204136484,0.6124952262637686,0.0
0.00995,3.409227198212193,0.624317699629206,0.0
0.01,3.1533321760107373,0.6348127607619971,0.0
0.01005,2.897437153809282,0.6439905157395847,0.0
0.010100000000000001,2.641542131607817,0.0,1.0
0.010150000000000001,2.3856471094063614,0.011536011167342174,0.0
0.0102,2.129752087204906,0.021746791044089928,0.0
0.01025,1.8738570650034503,0.03064242910337227,0.0
0.0103,1.6179620428019947,0.03823293800344919,0.0
0.01035,1.3620670206005387,0.04452825417253149,0.0
0.010400000000000001,1.1061719983990743,0.049538238389148136,0.0
0.010450000000000001,0.8502769761976188,0.05327267635809523,0.0
0.0105,0.5943819539961632,0.055741279281999845,0.0
0.01055,0.3384869317947077,0.05695368442853242,0.0
0.0106,0.08259190959325213,0.056919455693300834,0.0
0.01065,0.3831233536499973,0.05833873438214454,0.0
0.010700000000000001,0.8739233536504193,0.062120515123955625,0.0
0.010750000000000001,1.3647233536498364,0.06824681132186132,0.0
0.0108,1.8555233536502242,0.07669977331757444,0.0
0.01085,2.346323353649888,0.0874616873488118,0.0
0.0109,2.8371233536500458,0.10051497451468207,0.0
0.01095,2.5956822388134357,0.11230137197892442,0.0
0.011000000000000001,1.776474858739585,0.12003668429770527,0.0
0.01105,0.9572674786657629,0.12375175387190115,0.0
0.0111,0.13806009859194024,0.12347718828784926,0.0
0.01115,-0.06766859611526164,0.12220989346565059,0.0
0.0112,-0.06760075295993749,0.12095257508662216,0.0
0.011250000000000001,-0.06753290980461334,0.1197051571964336,0.0
0.011300000000000001,-0.06746506664928918,0.11846756441902276,0.0
0.01135,-0.06739722349396503,0.11723972195219316,0.0
0.0114,-0.06732938033864087,0.11602155556324499,0.0
0.01145,-0.06726153718331672,0.11481299158463923,0.0
0.0115,-0.06719369402799256,0.11361395690969496,0.0
0.011550000000000001,-0.06712585087266841,0.11242437898831929,0.0
0.011600000000000001,-0.06705800771734426,0.11124418582276988,0.0
0.01165,-0.0669901645620201,0.11007330596344964,0.0
0.0117,-0.06692232140669595,0.10891166850473356,0.0
0.01175,-0.0668544782513718,0.10775920308082726,0.0
0.0118,-0.06678663509604764,0.10661583986165697,0.0
0.011850000000000001,-0.06671879194072348,0.10548150954879097,0.0
0.0119,-0.06665094878539933,0.104356143371392,0.0
0.01195,-0.06658310563007518,0.10323967308220046,0.0
0.012,-0.06651526247475102,0.10213203095354823,0.0
0.01205,-0.06644741931942687,0.10103314977340283,0.0
0.012100000000000001,-0.06637957616410271,0.0999429628414417,0.0
0.012150000000000001,-0.06631173300877856,0.09886140396515639,0.0
0.0122,-0.0662438898534544,0.0977884074559863,0.0
0.01225,-0.06617604669813025,0.09672390812548205,0.0
0.0123,-0.0661082035428061,0.09566784128149788,0.0
0.01235,-0.06604036038748194,0.09462014272441312,0.0
0.012400000000000001,-0.06597251723215779,0.0935807487433824,0.0
0.012450000000000001,-0.06590467407683363,0.0925495961126145,0.0
0.0125,-0.06583683092150948,0.09152662208767934,0.0
0.01255,-0.06576898776618532,0.09051176440184328,0.0
0.0126,-0.06570114461086117,0.08950496126243221,0.0
0.01265,-0.06563330145553702,0.0885061513472224,0.0
0.012700000000000001,-0.06556545830021286,0.08751527380085873,0.0
0.012750000000000001,-0.06549761514488871,0.0865322682313003,0.0
0.0128,-0.06542977198956455,0.08555707470629298,0.0
0.01285,-0.0653619288342404,0.08458963374986898,0.0
0.0129,-0.06529408567891624,0.08362988633887292,0.0
0.012950000000000001,-0.06522624252359209,0.08267777389951435,0.0
0.013000000000000001,-0.06515839936826794,0.08173323830394669,0.0
0.01305,-0.06509055621294378,0.08079622186687199,0.0
0.0131,-0.06502271305761963,0.07986666734217171,0.0
0.01315,-0.06495486990229547,0.07894451791956306,0.0
0.0132,-0.06488702674697132,0.0780297172212808,0.0
0.013250000000000001,-0.06481918359164716,0.07712220929878436,0.0
0.013300000000000001,-0.06475134043632301,0.07622193862948999,0.0
0.01335,-0.06468349728099886,0.07532885011352779,0.0
0.0134,-0.0646156541256747,0.0744428890705234,0.0
0.01345,-0.06454781097035055,0.0735640012364043,0.0
0.0135,-0.06447996781502639,0.07269213276023029,0.0
0.013550000000000001,-0.06441212465970224,0.07182723020104816,0.0
0.013600000000000001,-0.06434428150437808,0.07096924052477036,0.0
0.01365,-0.06427643834905393,0.07011811110107732,0.0
0.0137,-0.0520009268860188,0.06933282097842719,0.0
0.01375,-0.038260725318270225,0.06861995153874917,0.0
0.013800000000000002,-0.02452052375052117,0.06797895141675327,0.0
0.013850000000000001,-0.010780322182772598,0.06740927344489621,0.0
0.013900000000000001,0.0029598793849759802,0.06691037462142244,0.0
0.01395,0.016700080952724558,0.0664817160786484,0.0
0.014,0.32395540359787933,0.06754208181878728,0.0
0.01405,0.814755403597791,0.07096768214814893,0.0
0.014100000000000001,1.1967558644522465,0.07621439970887907,0.0
0.014150000000000001,1.2042723704080036,0.08145751882009614,0.0
0.0142,1.2117888763637608,0.0866970668781195,0.0
0.01425,1.219305382319518,0.09193307107069026,0.0
0.0143,1.226821888275275,0.09716555837855927,0.0
0.01435,1.2343383942310322,0.10239455557706298,0.0
0.014400000000000001,1.2418549001867898,0.10762008923768737,0.0
0.014450000000000001,1.249371406142547,0.11284218572961995,0.0
0.0145,1.256887912098304,0.11806087122128985,0.0
0.01455,1.2644044180540612,0.12327617168189638,0.0
0.0146,1.2719209240098184,0.12848811288292578,0.0
0.014650000000000002,1.2794374299655757,0.13369672039965644,0.0
0.014700000000000001,1.286953935921333,0.1389020196126528,0.0
0.014750000000000001,1.297860971592931,0.14412043092063964,0.0
0.0148,1.3094546723803306,0.14935517492734365,0.0
0.01485,1.32104837316773,0.15460612728592366,0.0
0.0149,1.3326420739551295,0.15987316459623668,0.0
0.014950000000000001,1.3442357747425293,0.16515616439763045,0.0
0.015000000000000001,1.3558294755299287,0.17045500516179063,0.0
0.015050000000000001,1.364570370960991,0.17575577128875514,0.0
0.0151,1.3712630982337197,0.18104854401868303,0.0
0.01515,1.3779558255064484,0.1863333842082453,0.0
0.0152,1.3846485527791772,0.19161035225078868,0.0
0.015250000000000001,1.391341280051906,0.19687950807986318,0.0
0.015300000000000001,1.3980340073246347,0.20214091117272265,0.0
0.01535,1.5963670581246097,0.2083213145747235,0.0
0.0154,2.087167058125011,0.21682797183649077,0.0
0.01545,2.5779670581244285,0.22764317233197584,0.0
0.0155,3.0687670581248163,0.24074934027264813,0.0
0.015550000000000001,3.5595670581242507,0.25612903368090884,0.0
0.015600000000000001,4.050367058124656,0.2737649433713577,0.0
0.01565,4.238015735192309,0.2921739764517137,0.0
0.015700000000000002,4.2487093490165035,0.31049456472531556,0.0
0.01575,4.2594029628406975,0.3287273815549999,0.0
0.0158,4.270096576664892,0.3468730951770447,0.0
0.01585,4.280790190489086,0.36493236874019913,0.0
0.0159,4.291483804313281,0.3829058603444173,0.0
0.015950000000000002,4.4911699717561575,0.40170811357068265,0.0
0.016,4.888767827800704,0.42228983852281554,0.0
0.016050000000000002,4.861302134370057,0.44258205440367854,0.0
0.0161,4.833836440939412,0.46258696535228944,0.0
0.01615,4.824995138770259,0.4823968186458046,0.0
0.0162,4.861622004441905,0.5022329647449697,0.0
0.01625,4.898248870113554,0.522095203472987,0.0
0.016300000000000002,4.934875735785203,0.5419833361770783,0.0
0.01635,5.0174236554939275,0.5621192211039083,0.0
0.0164,5.033026332571452,0.5821772522827718,0.0
0.01645,5.048629009648974,0.6021580224428803,0.0
0.0165,5.064231686726497,0.62206211980078,0.0
0.016550000000000002,5.0798343638040215,0.6418901280947081,0.0
0.0166,5.095437040881544,0.0,1.0
0.01665,5.103111576938607,0.0246765550142099,0.0
0.0167,5.104320245465942,0.049171082966413926,0.0
0.01675,5.105528913993278,0.07348496969557008,0.0
0.016800000000000002,5.106737582520613,0.09761959048973476,0.0
0.01685,5.107946251047949,0.12157631016639067,0.0
0.016900000000000002,5.109154919575284,0.14535648315216318,0.0
0.01695,5.1103635881026195,0.16896145356192968,0.0
0.017,5.111572256629954,0.19239255527732677,0.0
0.01705,5.11278092515729,0.2156511120246596,0.0
0.0171,5.113989593684625,0.2387384374522183,0.0
0.017150000000000002,5.115198262211961,0.26165583520700536,0.0
0.0172,5.116406930739296,0.28440459901087944,0.0
0.01725,5.117615599266632,0.3069860127361188,0.0
0.0173,5.1188242677939675,0.3294013504804101,0.0
0.01735,5.120032936321302,0.3516518766412656,0.0
0.017400000000000002,5.121241604848638,0.3737388459898746,0.0
0.01745,5.122450273375973,0.39566350374439174,0.0
0.0175,5.123658941903309,0.417427085642668,0.0
0.01755,5.124867610430644,0.4390308180144277,0.0
0.0176,5.12607627895798,0.4604759178528961,0.0
0.017650000000000002,5.127284947485315,0.48176359288588144,0.0
0.0177,5.12849361601265,0.502895041646316,0.0
0.017750000000000002,5.129702284539985,0.5238714535422604,0.0
0.0178,5.130910953067321,0.5446940089263739,0.0
0.01785,5.132119621594657,0.5653638791648572,0.0
0.0179,5.133328290121992,0.5858822267058694,0.0
0.01795,5.134536958649328,0.6062502051474242,0.0
0.018000000000000002,5.135745627176663,0.6264689593047694,0.0
0.01805,5.136954295703998,0.6465396252772535,0.0
0.0181,5.138162964231333,0.0,1.0
0.01815,5.139371632758669,0.024851893775428766,0.0
0.0182,5.140580301286004,0.049520425570386974,0.0
0.018250000000000002,5.14178896981334,0.07400699138705777,0.0
0.0183,5.142997638340675,0.09831297659934633,0.0
0.01835,5.144206306868011,0.12243975603379689,0.0
0.0184,5.1454149753953455,0.1463886940498936,0.0
0.01845,5.146623643922681,0.17016114461975024,0.0
0.018500000000000003,5.147832312450017,0.19375845140719292,0.0
0.01855,5.149040980977352,0.21718194784624098,0.0
0.018600000000000002,5.150249649504688,0.24043295721899027,0.0
0.01865,5.151458318032023,0.2635127927329034,0.0
0.0187,5.152666986559359,0.28642275759751173,0.0
0.01875,5.1538756550866935,0.3091641451005332,0.0
0.0188,5.1252282596747705,0.3315938670009192,0.0
0.018850000000000002,5.0856648609819555,0.35366151080783653,0.0
0.0189,5.046101462289144,0.37536983315495415,0.0
0.01895,5.006538063596329,0.396721569688675,0.0
0.019,4.966974664903517,0.4177194352279202,0.0
0.01905,4.927411266210703,0.438366123922696,0.0
0.019100000000000002,4.887847867517888,0.45866430941145403,0.0
0.01915,4.848284468825076,0.4786166449772532,0.0
0.019200000000000002,4.808721070132261,0.4982257637027328,0.0
0.01925,4.76915767143945,0.5174942786239058,0.0
0.0193,4.729594272746635,0.5364247828827813,0.0
0.019350000000000003,4.922802021703838,0.5561454356991823,0.0
0.0194,4.858076959307324,0.5754029640733003,0.0
0.019450000000000002,4.548098011938901,0.5930149467224145,0.0
0.0195,4.2381190645704985,0.6089939117912292,0.0
0.01955,3.9281401172020756,0.6233522920430759,0.0
0.0196,3.618161169833673,0.6361024255860872,0.0
0.01965,3.30818222246525,0.6472565565938415,0.0
0.019700000000000002,2.9982032750968264,0.0,1.0
0.01975,2.688224327728425,0.012999150520930489,0.0
0.0198,2.378245380360001,0.02440040264878264,0.0
0.01985,2.0682664329915994,0.03421592177160187,0.0
0.0199,1.758287485623176,0.042457780657860725,0.0
0.019950000000000002,1.4483085382547523,0.0491379601616061,0.0
0.02,1.1383295908863507,0.054268349922237516,0.0
0.020050000000000002,0.8283506435179273,0.0578607490589575,0.0
0.0201,0.5183716961495248,0.05992686685993552,0.0
0.02015,0.7964136762306656,0.06332175154866898,0.0
0.020200000000000003,1.287213676230762,0.06906409727542173,0.0
0.02025,1.7780136762304801,0.07713603195610172,0.0
0.020300000000000002,2.2688136762309,0.08751981957337022,0.0
0.02035,2.7596136762302983,0.10019785914070208,0.0
0.0204,2.237165458952076,0.11025303078617002,0.0
0.02045,3.7412136762302137,0.12750460914412826,0.0
0.0205,4.232013676230537,0.14699815243582315,0.0
0.020550000000000002,4.381240640526086,0.1670648846218962,0.0
0.0206,2.70953099585635,0.1788951390532388,0.0
0.02065,1.0378213511864973,0.18255162306371275,0.0
0.0207,0.15177168552159992,0.1818956960654759,0.0
0.02075,0.1394050713483711,0.1811849630055616,0.0
0.020800000000000003,0.12703845717514226,0.1804198411426707,0.0
0.02085,0.1146718430019143,0.1796007445587601,0.0
0.020900000000000002,0.10230522882868547,0.17872808418322847,0.0
0.02095,0.0899386146554575,0.1778022678169179,0.0
0.021,0.07757200048222866,0.1768237001559327,0.0
0.021050000000000003,0.06520538630899983,0.1757927828152769,0.0
0.0211,0.05283877213577186,0.17470991435231187,0.0
0.021150000000000002,0.040472157962543026,0.1735754902900352,0.0
0.0212,0.028105543789315054,0.17238990314018243,0.0
0.02125,0.015738929616086222,0.171153542426153,0.0
0.0213,0.003372315442858237,0.16986679470576138,0.0
0.02135,-0.008994298730370581,0.16853004359381535,0.0
0.021400000000000002,-0.021360912903599427,0.16714366978452203,0.0
0.02145,-0.033727527076827385,0.16570805107372355,0.0
0.021500000000000002,-0.04609414125005623,0.16422356238096342,0.0
0.02155,-0.05846075542328419,0.16269057577138477,0.0
0.0216,-0.06773518904712539,0.16112441299462535,0.0
0.021650000000000003,-0.06779802351134252,0.1595698701492912,0.0
0.0217,-0.06786085797555964,0.1580268587685715,0.0
0.021750000000000002,-0.06792369243977678,0.1564952910591858,0.0
0.0218,-0.06798652690399391,0.1549750798962562,0.0
0.02185,-0.06804936136821105,0.15346613881821844,0.0
0.0219,-0.06811219583242818,0.15196838202177207,0.0
0.02195,-0.06817503029664532,0.1504817243568686,0.0
0.022000000000000002,-0.06823786476086245,0.14900608132173826,0.0
0.02205,-0.06830069922507957,0.14754136905795429,0.0
0.0221,-0.06836353368929671,0.14608750434553494,0.0
0.02215,-0.06842636815351384,0.14464440459808284,0.0
0.0222,-0.06848920261773098,0.1432119878579612,0.0
0.022250000000000002,-0.06855203708194811,0.14179017279150682,0.0
0.0223,-0.06861487154616525,0.1403788786842797,0.0
0.022350000000000002,-0.06867770601038238,0.13897802543634843,0.0
0.0224,-0.0687405404745995,0.13758753355761189,0.0
0.02245,-0.06880337493881664,0.1362073241631563,0.0
0.022500000000000003,-0.06886620940303377,0.1348373189686478,0.0
0.02255,-0.0689290438672509,0.1334774402857599,0.0
0.022600000000000002,-0.06899187833146804,0.13212761101763587,0.0
0.02265,-0.06905471279568517,0.13078775465438577,0.0
0.0227,-0.06911754725990231,0.1294577952686176,0.0
0.02275,-0.06918038172411943,0.1281376575110024,0.0
0.0228,-0.06924321618833656,0.12682726660587348,0.0
0.022850000000000002,-0.0693060506525537,0.12552654834685875,0.0
0.0229,-0.06936888511677083,0.12423542909254652,0.0
0.02295,-0.06943171958098797,0.12295383576218424,0.0
0.023,-0.0694945540452051,0.12168169583141002,0.0
0.02305,-0.06955738850942224,0.12041893732801658,0.0
0.023100000000000002,-0.06962022297363937,0.11916548882774752,0.0
0.02315,-0.06968305743785651,0.11792127945012562,0.0
0.023200000000000002,-0.06974589190207364,0.11668623885431273,0.0
0.02325,-0.06980872636629076,0.11546029723500141,0.0
0.0233,-0.0698715608305079,0.11424338531833768,0.0
0.023350000000000003,-0.06993439529472503,0.11303543435787487,0.0
0.0234,-0.06999722975894217,0.11183637613055832,0.0
0.023450000000000002,-0.0700600642231593,0.11064614293274054,0.0
0.0235,-0.07012289868737644,0.10946466757622683,0.0
0.02355,-0.07018573315159357,0.1082918833843509,0.0
0.0236,-0.07024856761581069,0.10712772418808046,0.0
0.02365,-0.07031140208002783,0.10597212432215238,0.0
0.023700000000000002,-0.07037423654424496,0.10482501862123732,0.0
0.02375,-0.0704370710084621,0.10368634241613357,0.0
0.0238,-0.07049990547267923,0.10255603152998984,0.0
0.02385,-0.07056273993689637,0.10143402227455676,0.0
0.0239,-0.0706255744011135,0.1003202514464671,0.0
0.023950000000000003,-0.07068840886533063,0.09921465632354404,0.0
0.024,-0.07075124332954776,0.09811717466113777,0.0
0.024050000000000002,-0.07081407779376489,0.0970277446884899,0.0
0.0241,-0.07087691225798202,0.09594630510512554,0.0
0.02415,-0.07093974672219916,0.09487279507727285,0.0
0.024200000000000003,-0.0710025811864163,0.09380715423430987,0.0
0.02425,-0.07106541565063343,0.09274932266523837,0.0
0.024300000000000002,-0.07112825011485056,0.0916992409151846,0.0
0.02435,-0.06832210319933239,0.09067072319943016,0.0
0.0244,-0.05998461735561672,0.08969035262993925,0.0
0.02445,-0.05164713151190163,0.08875776264478272,0.0
0.0245,-0.04330964566818595,0.08787258947280215,0.0
0.024550000000000002,-0.03497215982447028,0.08703447211236273,0.0
0.0246,-0.026634673980755183,0.08624305231026785,0.0
0.024650000000000002,-0.01837060601554606,0.08549761952207936,0.0
0.0247,-0.010580129825071631,0.08479553353612755,0.0
0.02475,-0.0027896536345966665,0.08413646433726751,0.0
0.024800000000000003,0.0050008225558783,0.083520084422881,0.0
0.02485,0.01279129874635273,0.08294606878374762,0.0
0.024900000000000002,0.020581774936827696,0.08241409488506168,0.0
0.02495,0.02837225112730212,0.0819238426475936,0.0
0.025,0.48726029433682094,0.08365631728692037,0.0
0.025050000000000003,0.978060294337241,0.08774890950327514,0.0
0.0251,1.4688602943366393,0.09418365085367722,0.0
0.025150000000000002,1.9596602943370591,0.10294270969551954,0.0
0.0252,2.4504602943364575,0.11400839014503739,0.0
0.02525,2.9412602943368773,0.12736313104374614,0.0
0.0253,3.4320602943362757,0.14298950493270843,0.0
0.02535,3.922860294336677,0.16087021703465,0.0
0.025400000000000002,4.413660294336563,0.18098810424378822,0.0
0.02545,4.792857509352832,0.20278646881881562,0.0
0.025500000000000002,4.804271462841203,0.2244740676273307,0.0
